AP Name,Ethernet MAC Address,BaseRadio MAC Address,IP Address,Controller IP,Map Location,AP Group Name,Operational Status,Admin Status,Maintenance Mode,Client Count,AP Location,AP Model,Software Version,AP Mode,POE Status,AP Serial Number,AP Uptime,Upgrade Group
WAP4272,bc:16:65:6c:fd:3c,f4:1f:c2:02:ff:30,fda7:6daa:70e8:4521:be16:65ff:fe6c:fd3c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,6,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPM9,198 d 17 h 51 m 43 s, 
WAP4273,bc:16:65:6c:fb:b1,f4:1f:c2:02:e7:60,fda7:6daa:70e8:4521:be16:65ff:fe6c:fbb1,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R3AD,198 d 18 h 42 m 35 s, 
WAP4274,bc:16:65:6c:fb:a5,f4:1f:c2:8b:24:b0,fda7:6daa:70e8:4521:be16:65ff:fe6c:fba5,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPGA,198 d 22 h 33 m 4 s, 
WAP4275,bc:16:65:6c:fb:1f,f4:1f:c2:02:db:f0,fda7:6daa:70e8:4521:be16:65ff:fe6c:fb1f,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R39Q,198 d 22 h 0 m 41 s, 
WAP4276,bc:16:65:6c:fb:15,f4:1f:c2:02:db:40,fda7:6daa:70e8:4521:be16:65ff:fe6c:fb15,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R39R,198 d 19 h 54 m 34 s, 
WAP4277,bc:16:65:6c:fa:7c,f4:1f:c2:02:d1:70,fda7:6daa:70e8:4521:be16:65ff:fe6c:fa7c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPKU,198 d 16 h 17 m 35 s, 
WAP4278,bc:16:65:66:9d:0b,44:ad:d9:a1:b0:30,fda7:6daa:70e8:4521:be16:65ff:fe66:9d0b,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPLA,198 d 19 h 15 m 24 s, 
WAP4279,bc:16:65:66:9c:fc,44:ad:d9:a1:af:40,fda7:6daa:70e8:4521:be16:65ff:fe66:9cfc,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPKJ,198 d 17 h 25 m 52 s, 
WAP4280,bc:16:65:66:9c:d3,44:ad:d9:a1:ad:20,fda7:6daa:70e8:4521:be16:65ff:fe66:9cd3,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPHG,198 d 12 h 45 m 51 s, 
WAP4281,bc:16:65:16:72:d9,f4:1f:c2:98:5c:90,fda7:6daa:70e8:4521:be16:65ff:fe16:72d9,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R3AL,198 d 20 h 39 m 50 s, 
WAP4282,bc:16:65:16:72:1a,f4:1f:c2:98:50:30,fda7:6daa:70e8:4521:be16:65ff:fe16:721a,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,6,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R39H,198 d 20 h 52 m 11 s, 
WAP4283,bc:16:65:16:72:04,f4:1f:c2:98:4e:d0,fda7:6daa:70e8:4521:be16:65ff:fe16:7204,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R39G,198 d 16 h 36 m 29 s, 
WAP4284,bc:16:65:16:71:ef,f4:1f:c2:98:4d:60,fda7:6daa:70e8:4521:be16:65ff:fe16:71ef,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719GPKP,198 d 17 h 44 m 49 s, 
WAP4285,bc:16:65:16:71:ee,f4:1f:c2:98:4d:70,fda7:6daa:70e8:4521:be16:65ff:fe16:71ee,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,7,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R39M,198 d 18 h 35 m 42 s, 
WAP4286,bc:16:65:16:70:e2,f4:1f:c2:98:3c:40,fda7:6daa:70e8:4521:be16:65ff:fe16:70e2,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R39T,198 d 18 h 4 m 0 s, 
WAP4287,60:73:5c:89:51:37,20:3a:07:6e:5a:20,fda7:6daa:70e8:4521:6273:5cff:fe89:5137,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1V6,198 d 20 h 6 m 26 s, 
WAP4288,60:73:5c:89:42:98,88:75:56:af:73:40,fda7:6daa:70e8:4521:6273:5cff:fe89:4298,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GS82,198 d 21 h 54 m 31 s, 
WAP4289,60:73:5c:89:41:f6,88:75:56:af:69:30,fda7:6daa:70e8:4521:6273:5cff:fe89:41f6,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1XH,198 d 22 h 16 m 16 s, 
WAP4290,60:73:5c:89:3e:76,88:75:56:af:30:b0,fda7:6daa:70e8:4521:6273:5cff:fe89:3e76,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRW2,198 d 8 h 19 m 45 s, 
WAP4291,60:73:5c:89:3c:a7,88:75:56:af:13:10,fda7:6daa:70e8:4521:6273:5cff:fe89:3ca7,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSE4,198 d 15 h 19 m 2 s, 
WAP4292,60:73:5c:89:39:11,88:75:56:ae:dc:30,fda7:6daa:70e8:4521:6273:5cff:fe89:3911,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRZ2,198 d 18 h 54 m 51 s, 
WAP4293,6c:20:56:e1:57:fa,58:97:1e:56:1a:80,fda7:6daa:70e8:4521:6e20:56ff:fee1:57fa,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650GM6T,198 d 15 h 30 m 9 s, 
WAP4294,6c:20:56:a6:37:61,54:78:1a:bf:e0:d0,fda7:6daa:70e8:4521:6e20:56ff:fea6:3761,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650R0ZG,198 d 21 h 26 m 17 s, 
WAP4295,fc:99:47:a2:37:fa,1c:e6:c7:3e:57:e0,fda7:6daa:70e8:4521:fe99:47ff:fea2:37fa,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1650R10B,198 d 22 h 48 m 50 s, 
WAP4296,2c:54:2d:68:ff:56,a4:18:75:59:58:d0,fda7:6daa:70e8:4521:2e54:2dff:fe68:ff56,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GS8K,198 d 16 h 24 m 5 s, 
WAP4297,2c:54:2d:68:fd:7e,a4:18:75:59:3b:c0,fda7:6daa:70e8:4521:2e54:2dff:fe68:fd7e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRX7,198 d 19 h 57 m 26 s, 
WAP4298,2c:54:2d:68:fb:f0,a4:18:75:59:23:d0,fda7:6daa:70e8:4521:2e54:2dff:fe68:fbf0,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSEV,198 d 22 h 11 m 55 s, 
WAP4299,2c:54:2d:68:f9:01,a4:18:75:58:f4:90,fda7:6daa:70e8:4521:2e54:2dff:fe68:f901,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSE0,198 d 16 h 19 m 21 s, 
WAP4300,30:f7:0d:f6:f4:58,88:75:56:1f:fe:50,fda7:6daa:70e8:4521:32f7:0dff:fef6:f458,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRW0,198 d 17 h 30 m 24 s, 
WAP4301,30:f7:0d:f6:dc:e9,88:75:56:56:88:50,fda7:6daa:70e8:4521:32f7:0dff:fef6:dce9,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSEW,198 d 18 h 12 m 31 s, 
WAP4302,30:f7:0d:de:23:b0,88:75:56:86:50:c0,fda7:6daa:70e8:4521:32f7:0dff:fede:23b0,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRXC,198 d 22 h 11 m 57 s, 
WAP4303,30:f7:0d:de:23:92,88:75:56:86:4e:e0,fda7:6daa:70e8:4521:32f7:0dff:fede:2392,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRXG,198 d 19 h 6 m 23 s, 
WAP4304,30:f7:0d:de:23:86,88:75:56:86:4e:00,fda7:6daa:70e8:4521:32f7:0dff:fede:2386,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRYN,198 d 23 h 9 m 41 s, 
WAP4305,30:f7:0d:de:23:52,88:75:56:86:4a:d0,fda7:6daa:70e8:4521:32f7:0dff:fede:2352,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRXK,198 d 9 h 34 m 52 s, 
WAP4306,30:f7:0d:de:20:67,88:75:56:86:1d:b0,fda7:6daa:70e8:4521:32f7:0dff:fede:2067,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R21Z,198 d 23 h 35 m 44 s, 
WAP4307,30:f7:0d:de:1e:3f,34:bd:c8:bf:fb:70,fda7:6daa:70e8:4521:32f7:0dff:fede:1e3f,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1T2,198 d 2 h 14 m 31 s, 
WAP4308,30:f7:0d:de:1d:bc,34:bd:c8:bf:f3:30,fda7:6daa:70e8:4521:32f7:0dff:fede:1dbc,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GRXL,198 d 17 h 8 m 8 s, 
WAP4309,30:f7:0d:d3:88:95,88:75:56:57:7f:00,fda7:6daa:70e8:4521:32f7:0dff:fed3:8895,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R20W,198 d 21 h 38 m 13 s, 
WAP4310,30:f7:0d:d3:80:ed,88:75:56:57:07:f0,fda7:6daa:70e8:4521:32f7:0dff:fed3:80ed,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GS8G,198 d 21 h 35 m 52 s, 
WAP4311,30:f7:0d:d3:7e:fa,88:75:56:56:e9:00,fda7:6daa:70e8:4521:32f7:0dff:fed3:7efa,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GS8U,198 d 22 h 39 m 3 s, 
WAP4312,d8:67:d9:bc:f4:e1,10:bd:18:5f:a0:c0,fda7:6daa:70e8:4507:da67:d9ff:febc:f4e1,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL4S,2 d 9 h 47 m 50 s, 
WAP4313,d8:67:d9:bc:f4:d4,10:bd:18:5f:9f:e0,fda7:6daa:70e8:4507:da67:d9ff:febc:f4d4,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL5S,2 d 9 h 47 m 49 s, 
WAP4314,d8:67:d9:bc:f4:81,10:bd:18:5f:9b:10,fda7:6daa:70e8:4507:da67:d9ff:febc:f481,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL5T,2 d 9 h 47 m 54 s, 
WAP4315,d8:67:d9:bc:f2:7b,10:bd:18:5f:79:80,fda7:6daa:70e8:4507:da67:d9ff:febc:f27b,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLF1,2 d 9 h 47 m 50 s, 
WAP4316,d8:67:d9:bc:eb:e5,10:bd:18:5f:10:c0,fda7:6daa:70e8:4507:da67:d9ff:febc:ebe5,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL57,2 d 9 h 47 m 52 s, 
WAP4317,bc:16:65:bd:9b:15,f4:1f:c2:8b:eb:70,fda7:6daa:70e8:4508:be16:65ff:febd:9b15,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMS8,198 d 9 h 43 m 4 s, 
WAP4318,bc:16:65:6d:06:95,f4:1f:c2:03:97:60,fda7:6daa:70e8:4508:be16:65ff:fe6d:0695,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720R2R0,198 d 7 h 30 m 17 s, 
WAP4319,bc:16:65:6d:06:b7,f4:1f:c2:03:99:b0,fda7:6daa:70e8:4508:be16:65ff:fe6d:06b7,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720R2QD,198 d 5 h 5 m 16 s, 
WAP4320,bc:16:65:66:a7:3a,f4:1f:c2:fa:59:80,fda7:6daa:70e8:4508:be16:65ff:fe66:a73a,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMMD,198 d 9 h 59 m 36 s, 
WAP4321,bc:16:65:16:7c:86,f4:1f:c2:98:fa:d0,fda7:6daa:70e8:4508:be16:65ff:fe16:7c86,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMQW,198 d 10 h 19 m 10 s, 
WAP4322,bc:16:65:16:7c:32,f4:1f:c2:98:f5:60,fda7:6daa:70e8:4508:be16:65ff:fe16:7c32,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMQ0,198 d 6 h 16 m 30 s, 
WAP4323,7c:ad:74:50:23:51,08:cc:68:da:53:90,fda7:6daa:70e8:4508:7ead:74ff:fe50:2351,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3602E-A-K9,8.5.131.0,Local,Normal,FTX1719GHZS,198 d 11 h 0 m 4 s, 
WAP4324,bc:16:65:bd:9b:08,f4:1f:c2:8b:eb:20,fda7:6daa:70e8:4508:be16:65ff:febd:9b08,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMPJ,198 d 11 h 17 m 13 s, 
WAP4325,bc:16:65:6d:06:66,f4:1f:c2:03:94:50,fda7:6daa:70e8:4508:be16:65ff:fe6d:0666,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720R2QH,172 d 2 h 7 m 11 s, 
WAP4326,bc:16:65:66:a8:03,f4:1f:c2:fa:65:f0,fda7:6daa:70e8:4508:be16:65ff:fe66:a803,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMP8,198 d 3 h 49 m 32 s, 
WAP4327,bc:16:65:66:a7:ed,f4:1f:c2:fa:64:a0,fda7:6daa:70e8:4508:be16:65ff:fe66:a7ed,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720R2QF,198 d 4 h 18 m 19 s, 
WAP4328,bc:16:65:16:7c:a3,f4:1f:c2:98:fc:c0,fda7:6daa:70e8:4508:be16:65ff:fe16:7ca3,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMQR,198 d 8 h 19 m 23 s, 
WAP4329,bc:16:65:16:7c:68,f4:1f:c2:98:f9:20,fda7:6daa:70e8:4508:be16:65ff:fe16:7c68,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720GMPG,198 d 1 h 33 m 45 s, 
WAP4330,bc:16:65:bd:9a:f2,f4:1f:c2:8b:e9:00,fda7:6daa:70e8:4508:be16:65ff:febd:9af2,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1720R2QN,198 d 15 h 9 m 19 s, 
WAP4331,00:06:f6:4d:60:7e,b4:e9:b0:b4:1d:a0,fda7:6daa:70e8:4511:0206:f6ff:fe4d:607e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GHBN,183 d 13 h 13 m 46 s, 
WAP4332,00:06:f6:4d:62:4b,b4:e9:b0:b4:3a:c0,fda7:6daa:70e8:4511:0206:f6ff:fe4d:624b,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GH7M,116 d 7 h 13 m 29 s, 
WAP4333,00:06:f6:4d:60:1c,b4:e9:b0:b4:17:80,fda7:6daa:70e8:4511:0206:f6ff:fe4d:601c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712R02Y,195 d 17 h 22 m 58 s, 
WAP4334,c0:67:af:28:cc:b3,e8:ed:f3:59:6f:f0,fda7:6daa:70e8:4511:c267:afff:fe28:ccb3,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1742GPJQ,117 d 7 h 37 m 16 s, 
WAP4335,44:03:a7:a3:1a:56,f0:29:29:2a:a9:30,fda7:6daa:70e8:4511:4603:a7ff:fea3:1a56,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GH78,117 d 20 h 41 m 33 s, 
WAP4336,44:03:a7:a3:1a:2f,f0:29:29:2a:a6:d0,fda7:6daa:70e8:4511:4603:a7ff:fea3:1a2f,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GH8J,193 d 12 h 8 m 2 s, 
WAP4337,44:03:a7:a3:1a:2e,f0:29:29:2a:a6:c0,fda7:6daa:70e8:4511:4603:a7ff:fea3:1a2e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GH7N,193 d 0 h 5 m 6 s, 
WAP4338,44:03:a7:a3:13:11,f0:29:29:2a:36:c0,fda7:6daa:70e8:4511:4603:a7ff:fea3:1311,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GHBG,195 d 13 h 22 m 53 s, 
WAP4339,44:03:a7:a3:11:e6,f0:29:29:2a:24:50,fda7:6daa:70e8:4511:4603:a7ff:fea3:11e6,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712GHBK,195 d 16 h 10 m 11 s, 
WAP4340,c0:8c:60:b0:1b:02,50:17:ff:ea:43:90,192.168.1.7,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,External,FTX1739GHCQ,70 d 22 h 14 m 21 s, 
WAP4341,a4:93:4c:c1:32:f6,10:bd:18:c6:45:20,fda7:6daa:70e8:4507:a693:4cff:fec1:32f6,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKYK,2 d 9 h 47 m 26 s, 
WAP4342,50:57:a8:3d:c7:1b,c8:f9:f9:34:92:80,fda7:6daa:70e8:4506:5257:a8ff:fe3d:c71b,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602E-A-K9,8.5.131.0,Local,Normal,FTX1622GH2C,11 d 21 h 57 m 33 s, 
WAP4343,60:73:5c:89:3f:be,88:75:56:af:45:50,fda7:6daa:70e8:4506:6273:5cff:fe89:3fbe,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GS9P,44 d 13 h 56 m 16 s, 
WAP4344,30:f7:0d:d3:79:a7,88:75:56:56:9d:30,fda7:6daa:70e8:4506:32f7:0dff:fed3:79a7,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GS9E,44 d 13 h 56 m 8 s, 
WAP4345,f8:c2:88:16:7f:6c,f8:c2:88:35:40:40,fda7:6daa:70e8:4511:fac2:88ff:fe16:7f6c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182574LS,118 d 14 h 54 m 5 s, 
WAP4346,70:e4:22:be:bc:c4,70:e4:22:e2:63:50,fda7:6daa:70e8:4511:72e4:22ff:febe:bcc4,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1942N8MJ,180 d 20 h 38 m 37 s, 
WAP4347,58:f3:9c:b0:81:a0,58:f3:9c:de:ba:c0,fda7:6daa:70e8:4511:5af3:9cff:feb0:81a0,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182978YS,180 d 18 h 55 m 42 s, 
WAP4348,6c:20:56:a6:38:ce,54:78:1a:bf:f3:a0,192.168.1.221,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,External,FTX1650GM5T,23 d 12 h 39 m 3 s, 
WAP4349,30:f7:0d:d3:76:49,88:75:56:56:5c:d0,fda7:6daa:70e8:4503:32f7:0dff:fed3:7649,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1UG,118 d 15 h 24 m 35 s, 
WAP4350,44:03:a7:40:d6:25,b4:e9:b0:ee:a4:f0,fda7:6daa:70e8:4503:4603:a7ff:fe40:d625,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1712R040,199 d 1 h 8 m 41 s, 
WAP4351,60:73:5c:89:42:2e,88:75:56:af:6c:b0,fda7:6daa:70e8:4503:6273:5cff:fe89:422e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSBC,198 d 22 h 29 m 23 s, 
WAP4352,60:73:5c:89:41:81,88:75:56:af:62:00,fda7:6daa:70e8:4503:6273:5cff:fe89:4181,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1WP,198 d 23 h 39 m 49 s, 
WAP4353,60:73:5c:89:40:ec,88:75:56:af:58:b0,fda7:6daa:70e8:4503:6273:5cff:fe89:40ec,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1WT,198 d 22 h 7 m 59 s, 
WAP4354,60:73:5c:89:3e:41,88:75:56:af:2d:30,fda7:6daa:70e8:4503:6273:5cff:fe89:3e41,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1UC,198 d 21 h 25 m 51 s, 
WAP4355,60:73:5c:89:3c:a4,88:75:56:af:12:f0,fda7:6daa:70e8:4503:6273:5cff:fe89:3ca4,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634GSBT,198 d 23 h 9 m 30 s, 
WAP4356,2c:54:2d:69:06:c9,a4:18:75:59:cd:50,fda7:6daa:70e8:4503:2e54:2dff:fe69:06c9,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1634R1TU,198 d 22 h 14 m 22 s, 
